,ApprovalFY,RetainedJob,UrbanRural,GrAppv,SBA_Appv,Approval_Year,Disbursement_Year,BankState_code,RevLineCr_code,LowDoc_code
40501,2005,2,1,0.015002273071677528,0.00899100899100899,5,5,27,2,1
40502,2006,35,1,0.018033035308380057,0.010807374443738079,6,6,42,4,1
40503,2004,0,1,0.010153053492953479,0.006084824266642448,4,5,27,4,1
40504,2005,1,1,0.0028792241248674043,0.0017255471800926344,5,5,46,2,1
40505,2005,1,1,0.0028792241248674043,0.0017255471800926344,5,5,40,2,1
40506,2005,3,1,0.015002273071677528,0.00899100899100899,5,5,27,3,1
40507,1998,0,0,0.04530989543870284,0.04077740441376805,98,98,4,0,1
40508,2006,4,1,0.03015608425519018,0.018072836254654435,6,6,27,4,1
40509,2006,4,1,0.015002273071677528,0.00899100899100899,6,6,45,4,1
40510,1998,0,0,0.04530989543870284,0.04077740441376805,98,98,4,0,1
40511,2005,0,1,0.028034550689498408,0.01680138043774407,4,4,27,4,1
40512,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,27,3,1
40513,2005,0,1,0.004394605243218669,0.002633729906457179,4,5,27,2,1
40514,1998,0,0,0.09777238975602365,0.08793933339387885,98,98,44,0,1
40515,2003,0,0,0.015002273071677528,0.00899100899100899,3,4,49,4,1
40516,2005,3,1,0.0028792241248674043,0.0017255471800926344,5,5,35,4,1
40517,2007,5,1,0.015002273071677528,0.00899100899100899,6,6,4,2,1
40518,2006,4,1,0.03015608425519018,0.018072836254654435,6,6,27,2,1
40519,1998,50,0,0.21382027579936355,0.2563799836527109,98,99,30,2,1
40520,2006,9,1,0.0074253674799212,0.004450095359186268,6,6,14,2,1
40521,2005,1,1,0.003182300348537658,0.0019071837253655435,5,5,40,3,1
40522,1997,0,0,0.08592210941051674,0.07728635001362275,97,97,4,0,1
40523,2006,0,2,0.31565388695256863,0.3784397420761057,6,7,20,0,1
40524,2006,4,1,0.015002273071677528,0.00899100899100899,6,6,27,4,1
40525,2003,0,0,0.004394605243218669,0.002633729906457179,3,3,14,4,1
40526,1997,0,0,0.06955599333232308,0.06257378984651712,97,97,14,0,1
40527,2006,2,1,0.01409304440066677,0.008446099355190263,6,6,27,3,1
40528,1998,0,0,0.07107137445067435,0.06393606393606394,98,98,35,2,1
40529,1998,0,0,0.004394605243218669,0.004268458813913359,97,98,6,2,2
40530,2006,7,1,0.008940748598272466,0.005358278085550812,5,5,35,4,1
40531,2005,2,1,0.0028792241248674043,0.0017255471800926344,5,5,27,4,1
40532,2006,1,1,0.0074253674799212,0.007628734901462174,5,6,9,2,1
40533,1997,0,0,0.10865282618578573,0.09119970938152756,97,97,35,0,1
40534,2006,3,2,0.004394605243218669,0.004540913631822722,6,6,4,0,1
40535,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,2,1
40536,2006,5,1,0.005909986361569935,0.0035419126328217233,5,5,35,4,1
40537,1998,0,0,0.08258827095014397,0.07428934701661975,98,98,4,0,1
40538,2006,1,1,0.001363843006516139,0.00081736445372809,6,6,27,4,1
40539,2006,14,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
40540,1998,0,0,0.015002273071677528,0.014440105349196257,98,98,35,2,2
40541,2006,0,1,0.12410971359296863,0.11161565707020253,6,6,8,0,1
40542,2005,11,1,0.015002273071677528,0.00899100899100899,5,7,45,4,1
40543,2005,1,2,0.015002273071677528,0.00899100899100899,5,5,46,2,1
40544,2006,6,2,0.005909986361569935,0.0035419126328217233,6,6,33,4,1
40545,2005,5,1,0.03015608425519018,0.018072836254654435,5,5,10,4,1
40546,2007,9,1,0.008940748598272466,0.005358278085550812,6,6,27,4,1
40547,1997,0,0,0.28777087437490534,0.2587412587412587,97,97,14,0,1
40548,2006,1,2,0.011971510834974998,0.01226046680592135,6,6,13,0,1
40549,2006,3,1,0.035308380057584486,0.025602034329307057,6,6,49,0,1
40550,2006,0,1,0.24230944082436734,0.21787303605485422,6,6,38,2,1
40551,2006,1,1,0.0074253674799212,0.007628734901462174,5,5,9,2,1
40552,2006,2,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
40553,2005,8,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
40554,2006,4,1,0.02136687376875284,0.012805376441740077,6,6,14,2,1
40555,1998,0,0,0.05440218214881043,0.048951048951048945,98,98,44,0,1
40556,2006,3,1,0.001363843006516139,0.00081736445372809,6,6,37,4,1
40557,1998,0,0,0.15744809819669647,0.14158568704023247,97,97,41,0,1
40558,1998,0,0,0.30050007576905596,0.3602760875488148,97,99,4,2,1
40559,2006,2,1,0.0066676769207455674,0.003996003996003996,6,6,40,4,1
40560,2005,4,2,0.03015608425519018,0.018072836254654435,5,5,42,2,1
40561,2006,7,1,0.010456129716623732,0.006266460811915357,6,6,40,4,1
40562,2006,3,1,0.011971510834974998,0.007174643538279901,6,6,4,0,1
40563,2006,2,2,0.008940748598272466,0.005358278085550812,6,6,14,4,1
40564,1997,0,0,0.047431429004394614,0.04268458813913359,97,97,43,0,1
40565,2005,24,1,0.03015608425519018,0.018072836254654435,5,5,40,4,1
40566,2005,9,1,0.0074253674799212,0.004450095359186268,5,5,34,3,1
40567,2006,6,1,0.0074253674799212,0.004450095359186268,6,6,15,4,1
40568,2006,2,1,0.015002273071677528,0.00899100899100899,6,6,46,4,1
40569,1998,0,0,0.05440218214881043,0.06529833802561076,98,98,4,2,1
40570,2005,5,2,0.010456129716623732,0.006266460811915357,5,5,46,2,1
40571,2006,2,1,0.0074253674799212,0.007628734901462174,6,6,37,2,1
40572,2005,4,1,0.015002273071677528,0.00899100899100899,5,5,34,2,1
40573,2006,2,2,0.012577663282315504,0.007537916628825719,6,6,44,0,1
40574,1984,0,0,0.0559175632671617,0.06711470347833985,84,84,4,2,1
40575,2005,5,2,0.027428398242157905,0.016438107347198257,5,5,40,2,1
40576,2006,6,1,0.03015608425519018,0.018072836254654435,6,6,14,2,1
40577,2006,0,1,0.05712986816184271,0.06856779584052311,6,6,22,0,1
40578,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,27,4,1
40579,2006,17,1,0.015002273071677528,0.00899100899100899,5,6,27,4,1
40580,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,46,2,1
40581,2005,0,2,0.0028792241248674043,0.0017255471800926344,4,4,27,2,1
40582,2006,8,1,0.015002273071677528,0.00899100899100899,5,6,27,4,1
40583,2004,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
40584,2006,8,1,0.015002273071677528,0.00899100899100899,6,6,45,4,1
40585,1998,0,0,0.15138657372329142,0.1361365906820452,97,98,42,0,1
40586,2006,3,2,0.015002273071677528,0.00899100899100899,6,6,14,4,1
40587,2006,1,1,0.07410213668737688,0.06666061211515757,6,6,14,2,1
40588,1998,0,0,0.02530686467646613,0.024321133412042503,97,97,34,2,2
40589,2005,1,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
40590,1997,0,0,0.019548416426731323,0.01879938243574607,97,97,35,2,2
40591,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,27,3,1
40592,1998,0,0,0.06864676466131232,0.08237217328126419,98,98,21,2,1
40593,2005,0,1,0.015002273071677528,0.00899100899100899,4,5,27,4,1
40594,2006,2,1,0.03015608425519018,0.018072836254654435,6,6,40,2,1
40595,2006,4,1,0.0028792241248674043,0.0017255471800926344,6,6,27,3,1
40596,1997,0,0,0.02894377936050917,0.02780855508128235,97,97,25,2,2
40597,1998,0,0,0.10592514017275345,0.09526836799564073,97,98,42,0,1
40598,2005,15,1,0.03015608425519018,0.03078739442375806,5,5,40,2,1
40599,1997,0,0,0.037732989846946514,0.03396603396603396,97,97,42,2,1
40600,2005,2,1,0.010456129716623732,0.006266460811915357,5,5,27,2,1
40601,1998,0,0,0.015002273071677528,0.00899100899100899,97,98,4,4,1
40602,2006,15,1,0.005909986361569935,0.0035419126328217233,6,6,8,3,1
40603,1997,0,0,0.24197817851189576,0.21757515212060666,97,97,44,0,1
40604,2006,1,1,0.0028792241248674043,0.0017255471800926344,6,6,27,2,1
40605,2006,1,1,0.013486891953326263,0.008082826264644447,6,6,49,4,1
40606,2005,15,2,0.015002273071677528,0.00899100899100899,5,5,38,2,1
40607,2005,4,1,0.006455523564176391,0.003868858414312959,5,6,27,4,1
40608,2004,0,1,0.03348992271556297,0.020070838252656435,4,4,8,2,1
40609,1984,0,0,0.06046370662221549,0.07256379983652711,84,84,44,2,1
40610,2006,11,1,0.005909986361569935,0.0035419126328217233,5,5,35,4,1
40611,1997,0,0,0.04458251250189423,0.040123512850785574,97,97,14,2,1
40612,1997,0,0,0.01575996363085316,0.015166651530287893,97,97,32,2,2
40613,1998,0,0,0.03015608425519018,0.02897102897102897,98,98,35,0,1
40614,2006,1,1,0.010456129716623732,0.006266460811915357,6,6,14,4,1
40615,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,46,2,1
40616,2006,6,1,0.03015608425519018,0.018072836254654435,6,6,14,4,1
40617,2005,0,1,0.03015608425519018,0.018072836254654435,4,6,38,2,1
40618,2006,0,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
40619,2006,10,1,0.02015456887407183,0.01207883026064844,6,6,14,2,1
40620,1998,0,0,0.14653735414456737,0.1317773135954954,98,98,23,0,1
40621,1984,0,0,0.12410971359296863,0.14885114885114883,84,84,34,2,1
40622,1983,0,0,0.018639187755720564,0.02243211334120425,83,83,1,2,1
40623,2004,0,1,0.015002273071677528,0.00899100899100899,4,5,27,2,1
40624,2005,2,1,0.07561751780572815,0.04531831804559077,5,5,35,4,1
40625,1998,0,0,0.1301712380663737,0.11706475342838979,98,98,4,2,1
40626,1997,30,0,0.1307773905137142,0.15684315684315683,97,99,24,2,1
40627,2006,15,1,0.008940748598272466,0.005358278085550812,6,6,31,4,1
40628,2006,3,1,0.0074253674799212,0.004450095359186268,6,6,9,2,1
40629,2005,2,1,0.0074253674799212,0.004450095359186268,5,5,40,4,1
40630,2005,2,1,0.0028792241248674043,0.0017255471800926344,5,5,40,4,1
40631,2006,1,2,0.001363843006516139,0.00081736445372809,6,6,19,4,1
40632,2007,1,1,0.015002273071677528,0.00899100899100899,6,6,14,4,1
40633,2006,6,1,0.010456129716623732,0.006266460811915357,6,6,46,2,1
40634,1997,0,0,0.0907713289892408,0.08164562710017256,97,97,33,2,1
40635,2006,2,1,0.008940748598272466,0.005358278085550812,6,6,35,4,1
40636,1998,0,0,0.011971510834974998,0.007174643538279901,97,2,35,4,1
40637,2005,1,1,0.005909986361569935,0.0035419126328217233,5,5,14,2,1
40638,2006,1,2,0.011729049856038795,0.0070293343020615745,6,6,8,2,1
40639,2006,1,1,0.0028792241248674043,0.0017255471800926344,6,6,27,2,1
40640,2006,2,1,0.010456129716623732,0.006266460811915357,6,6,27,2,1
40641,2005,6,1,0.008940748598272466,0.005358278085550812,5,5,27,4,1
40642,2005,2,1,0.0028792241248674043,0.0017255471800926344,5,6,40,4,1
40643,1997,0,0,0.16654038490680406,0.14975933157751337,97,97,40,3,1
40644,2006,1,1,0.018033035308380057,0.010807374443738079,6,6,27,2,1
40645,1998,0,0,0.15138657372329142,0.1361365906820452,97,98,42,0,1
40646,1998,22,0,0.05409910592514018,0.06493506493506494,98,99,47,2,1
40647,1998,0,0,0.010456129716623732,0.010080828262646445,97,97,42,0,1
40648,2006,4,1,0.0074253674799212,0.004450095359186268,6,6,14,2,1
40649,2006,1,1,0.0074253674799212,0.007628734901462174,6,6,37,2,1
40650,1998,0,0,0.10592514017275345,0.11434020524929615,98,99,32,2,1
40651,2005,1,1,0.0028792241248674043,0.0017255471800926344,5,5,27,4,1
40652,1979,0,0,0.10592514017275345,0.11434020524929615,79,79,31,2,1
40653,1998,0,0,0.005909986361569935,0.00572155117609663,97,97,4,0,1
40654,2007,12,1,0.005909986361569935,0.0035419126328217233,6,6,10,4,1
40655,2005,6,1,0.03015608425519018,0.018072836254654435,5,5,46,2,1
40656,2005,6,1,0.0074253674799212,0.004450095359186268,5,5,14,4,1
40657,2006,1,2,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
40658,2007,1,1,0.0074253674799212,0.004450095359186268,6,6,46,2,1
40659,2006,14,2,0.017123806637369298,0.010262464807919352,6,6,49,4,1
40660,2006,1,2,0.005909986361569935,0.0035419126328217233,5,5,8,4,1
40661,2006,7,2,0.03258069404455221,0.019525928616837707,5,6,35,2,1
40662,1997,0,0,0.21654796181239583,0.19471437653255833,97,97,44,2,1
40663,2006,6,1,0.010456129716623732,0.006266460811915357,6,6,27,4,1
40664,2005,8,1,0.03015608425519018,0.018072836254654435,5,5,34,4,1
40665,2006,7,2,0.05894832550386423,0.07074743438379802,6,6,44,0,1
40666,2006,0,1,0.3517199575693287,0.421669239851058,6,7,14,0,1
40667,2005,1,1,0.0028792241248674043,0.0017255471800926344,5,5,27,3,1
40668,1983,0,0,0.06137293529322625,0.07365361910816456,83,84,17,2,1
40669,2006,2,1,0.0028792241248674043,0.0017255471800926344,5,5,35,4,1
40670,2005,11,1,0.02409455978178512,0.014440105349196257,5,5,27,3,1
40671,2005,2,1,0.0074253674799212,0.004450095359186268,5,5,27,4,1
40672,1998,0,0,0.011971510834974998,0.007174643538279901,98,98,35,0,1
40673,2005,2,1,0.0028792241248674043,0.0017255471800926344,5,5,8,2,1
40674,2006,2,1,0.004697681466888923,0.002815366451730088,6,7,35,4,1
40675,2006,4,1,0.015002273071677528,0.00899100899100899,5,5,14,4,1
40676,2005,22,1,0.03015608425519018,0.018072836254654435,4,5,38,2,1
40677,2006,4,1,0.001363843006516139,0.00081736445372809,5,6,40,2,1
40678,2006,2,1,0.0028792241248674043,0.0017255471800926344,6,6,14,2,1
40679,1998,0,0,0.027731474465828156,0.026646081191535734,98,98,38,0,1
40680,1984,0,0,0.14532504924988635,0.14638089183543726,84,84,14,2,1
40681,2005,11,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
40682,2006,6,1,0.007728443703591453,0.004631731904459177,6,6,40,4,1
40683,1997,0,0,0.01227458705864525,0.011824539097266369,97,97,29,2,2
40684,2006,1,1,0.005606910137899682,0.0033602760875488147,6,6,27,4,1
40685,1998,0,0,0.025609940900136387,0.024611751884479154,97,98,14,2,2
40686,2006,6,1,0.001363843006516139,0.00081736445372809,6,6,40,4,1
40687,2006,18,1,0.24230944082436734,0.21787303605485422,6,6,34,2,1
40688,1997,0,0,0.03318684649189271,0.029879211697393514,97,97,9,2,1
40689,2006,40,2,0.005909986361569935,0.0035419126328217233,6,6,8,4,1
40690,2006,1,1,0.015002273071677528,0.00899100899100899,6,6,27,4,1
40691,2006,15,2,0.028640703136838915,0.029243483788938332,6,6,31,0,1
40692,1998,0,0,0.0074253674799212,0.004450095359186268,97,98,38,0,1
40693,1997,0,0,0.008940748598272466,0.005358278085550812,97,98,21,0,1
40694,2006,2,1,0.004394605243218669,0.002633729906457179,6,6,35,4,1
40695,1997,0,0,0.003788452795878163,0.0036872218690400505,97,99,22,2,2
40696,2005,4,1,0.001363843006516139,0.00081736445372809,5,7,40,2,1
40697,2006,0,1,0.3023185331110775,0.27181909000090815,6,6,4,0,1
40698,2006,0,1,0.004394605243218669,0.002633729906457179,6,6,46,2,1
40699,2005,0,1,0.005909986361569935,0.0035419126328217233,4,5,45,4,1
40700,1998,0,0,0.008940748598272466,0.008627735900463172,98,98,40,2,1
40701,2006,3,1,0.0028792241248674043,0.0017255471800926344,6,6,13,3,1
40702,1998,0,0,0.15669040763752085,0.14090454999545907,98,98,42,0,1
40703,2006,10,1,0.010456129716623732,0.006266460811915357,6,6,27,4,1
40704,2006,2,1,0.005000757690559176,0.0029970029970029966,6,6,45,2,1
40705,2006,3,1,0.008940748598272466,0.005358278085550812,6,7,34,4,1
40706,1999,0,1,0.010456129716623732,0.006266460811915357,99,0,35,4,1
40707,1997,0,0,0.0034853765722079105,0.003396603396603396,97,97,27,2,2
40708,2005,5,1,0.028640703136838915,0.01716465352828989,5,5,40,2,1
40709,1998,0,0,0.24230944082436734,0.21787303605485422,98,98,43,2,1
40710,1997,0,0,0.10683436884376421,0.09608573244936881,97,97,44,0,1
40711,1998,0,0,0.015002273071677528,0.014440105349196257,97,98,11,2,1
40712,2006,4,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
40713,2007,0,1,0.015002273071677528,0.00899100899100899,6,6,37,2,1
40714,2006,7,1,0.010456129716623732,0.006266460811915357,6,6,27,4,1
40715,2005,1,1,0.0074253674799212,0.004450095359186268,5,5,46,4,1
40716,2005,5,2,0.015002273071677528,0.00899100899100899,5,5,46,2,1
40717,2004,0,1,0.005909986361569935,0.0035419126328217233,4,4,27,4,1
40718,2005,1,1,0.0028792241248674043,0.0017255471800926344,5,5,27,4,1
40719,2005,0,1,0.0074253674799212,0.004450095359186268,5,5,14,4,1
40720,2006,8,1,0.03015608425519018,0.018072836254654435,6,6,40,4,1
40721,2006,2,1,0.04834065767540537,0.02897102897102897,6,6,48,2,1
40722,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,46,2,1
40723,2005,1,1,0.010456129716623732,0.006266460811915357,5,5,14,4,1
40724,1982,0,0,0.037732989846946514,0.04077740441376805,81,82,29,2,1
40725,1997,0,0,0.03015608425519018,0.02897102897102897,97,97,23,2,2
40726,2005,9,1,0.0074253674799212,0.004450095359186268,5,5,14,4,1
40727,2006,1,1,0.08592210941051674,0.07728635001362275,6,7,42,2,1
40728,1998,0,0,0.02106379754508259,0.020252474797929344,98,98,44,0,2
40729,1997,0,0,0.06804061221397181,0.0612115157569703,97,97,48,2,1
40730,2006,15,1,0.015002273071677528,0.00899100899100899,6,6,14,4,1
40731,1998,0,0,0.302924685558418,0.27236399963672686,97,98,5,2,1
40732,2006,7,1,0.0028792241248674043,0.0017255471800926344,5,6,35,4,1
40733,2005,3,1,0.015002273071677528,0.00899100899100899,5,5,40,2,1
40734,2006,8,1,0.005909986361569935,0.0035419126328217233,6,6,4,4,1
40735,2006,7,1,0.03015608425519018,0.018072836254654435,6,6,27,3,1
40736,1997,0,0,0.021669949992423096,0.02083371174280265,97,97,24,2,2
40737,2005,2,1,0.015002273071677528,0.00899100899100899,5,5,27,4,1
40738,2006,4,1,0.005909986361569935,0.0035419126328217233,6,6,35,4,1
40739,2006,1,1,0.001363843006516139,0.00081736445372809,6,6,27,2,1
40740,2004,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
40741,2006,3,2,0.011971510834974998,0.007174643538279901,5,5,21,2,1
40742,1998,0,0,0.037732989846946514,0.03396603396603396,97,98,44,2,1
40743,1997,0,0,0.015002273071677528,0.00899100899100899,97,97,27,0,1
40744,1997,0,0,0.24230944082436734,0.21787303605485422,97,98,4,0,1
40745,2006,2,1,0.005909986361569935,0.0035419126328217233,5,5,46,2,1
40746,1998,0,0,0.07531444158205788,0.09036418127327218,98,99,4,2,1
40747,1997,0,0,0.09683285346264586,0.08709472345835982,97,97,32,2,1
40749,2006,0,1,0.11259281709349901,0.13504677141040775,6,7,48,0,1
40750,2006,3,1,0.02106379754508259,0.012623739896467168,6,6,34,3,1
40751,2005,1,1,0.0034853765722079105,0.002088820270638452,5,5,27,2,1
40752,1997,0,2,0.06652523109562054,0.05984924166742348,97,97,26,2,1
40753,1998,0,0,0.0074253674799212,0.004450095359186268,98,98,35,0,1
40754,2005,2,1,0.011213820275799365,0.006720552175097629,5,5,27,4,1
40755,2005,6,1,0.0074253674799212,0.004450095359186268,5,5,27,2,1
40756,2005,2,1,0.03003485376572208,0.018000181636545272,5,5,40,2,1
40757,2005,4,1,0.010456129716623732,0.006266460811915357,5,5,46,4,1
40758,2005,1,1,0.0028792241248674043,0.0017255471800926344,5,5,27,2,1
40759,1997,0,0,0.13774814365813,0.12387612387612387,97,97,4,0,1
40760,2005,3,1,0.0028792241248674043,0.0017255471800926344,5,5,27,4,1
40761,2005,0,2,0.010456129716623732,0.006266460811915357,4,4,46,2,1
40762,1998,0,0,0.10289437793605093,0.0925438198165471,98,98,42,0,1
40763,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,46,2,1
40764,2005,6,2,0.008940748598272466,0.005358278085550812,5,5,27,2,1
40765,1997,0,0,0.03015608425519018,0.02897102897102897,97,98,42,2,1
40766,2005,53,1,0.10592514017275345,0.06348197257288167,5,5,34,4,1
40767,2005,2,1,0.005909986361569935,0.0035419126328217233,5,5,8,4,1
40768,2006,4,1,0.3159569631762389,0.2840795568068295,6,6,43,0,1
40769,2005,4,1,0.02712532201848765,0.016256470801925348,5,6,40,4,1
40770,1998,0,0,0.040763752083649046,0.0366905821451276,98,98,10,2,1
40771,2005,4,1,0.03015608425519018,0.018072836254654435,5,6,40,4,1
40772,1997,0,0,0.03015608425519018,0.02897102897102897,97,97,19,2,2
40773,2005,1,1,0.010304591604788606,0.006175642539278902,5,5,14,2,1
40774,1998,0,0,0.15138657372329142,0.1361365906820452,98,98,38,2,1
40775,2006,40,2,0.011971510834974998,0.007174643538279901,6,6,42,4,1
40776,1997,0,0,0.011971510834974998,0.011533920624829715,97,97,36,2,2
40777,2005,0,1,0.06046370662221549,0.036236490781945324,4,4,8,4,1
40778,2005,1,1,0.018033035308380057,0.010807374443738079,5,5,27,2,1
40779,1997,0,0,0.1695711471435066,0.15248387975660702,97,97,31,0,1
40780,1983,0,0,0.054705258372480685,0.06566161111615658,83,84,46,2,1
40781,2006,0,1,0.0074253674799212,0.004450095359186268,6,6,14,2,1
40782,2004,0,1,0.0026367631459312015,0.0015802379438743072,4,4,25,2,1
40783,2005,11,1,0.0006061524473405062,0.0003632730905458178,5,5,40,2,1
40784,1997,0,0,0.09986361569934839,0.08981927163745346,97,97,4,0,1
40785,2006,12,2,0.04530989543870284,0.02715466351829988,6,6,34,4,1
40786,1983,0,0,0.1438096681315351,0.153482880755608,82,83,2,2,1
40787,1997,0,0,0.003788452795878163,0.0036872218690400505,97,97,28,2,2
40788,1998,0,0,0.11926049401424459,0.10725637998365271,98,98,4,0,1
40789,2006,6,1,0.0074253674799212,0.004450095359186268,6,6,34,4,1
40790,2006,1,1,0.015002273071677528,0.00899100899100899,6,6,27,4,1
40791,1997,0,0,0.015002273071677528,0.014440105349196257,97,97,10,2,2
